Calculation1,School,City,County/State/Country,Measure Names,Measure Values
JOHN F KENNEDY HIGH SCHOOL052713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,App GPA,3.692711864
JOHN F KENNEDY MIDDLE COLG HS054073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,Enrl GPA,3.821176471
JOHN F KENNEDY MIDDLE COLG HS054073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,Adm GPA,3.825675676
JOHN F KENNEDY MIDDLE COLG HS054073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,App GPA,3.589508197
JOHN GLENN HIGH SCHOOL052166,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,Enrl GPA,3.797857143
JOHN GLENN HIGH SCHOOL052166,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,Adm GPA,3.789545455
JOHN GLENN HIGH SCHOOL052166,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,App GPA,3.543513514
JOHN H FRANCIS POLYTECHNIC HS053467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Enrl GPA,3.697457627
JOHN H FRANCIS POLYTECHNIC HS053467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Adm GPA,3.661612903
JOHN H FRANCIS POLYTECHNIC HS053467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,App GPA,3.468076923
JOHN H PITMAN HIGH SCHOOL053644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Enrl GPA,3.889411765
JOHN H PITMAN HIGH SCHOOL053644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Adm GPA,3.9326
JOHN H PITMAN HIGH SCHOOL053644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,App GPA,3.810769231
JOHN MARSHALL FUNDAMENTAL SCH052388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Enrl GPA,3.961724138
JOHN MARSHALL FUNDAMENTAL SCH052388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Adm GPA,3.883448276
JOHN MARSHALL FUNDAMENTAL SCH052388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App GPA,3.680898876
JOHN MARSHALL HIGH SCHOOL051650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.893294118
JOHN MARSHALL HIGH SCHOOL051650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.874841270
JOHN MARSHALL HIGH SCHOOL051650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.641587302
JOHN MUIR HIGH SCHOOL052390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,Enrl GPA,3.73125
JOHN MUIR HIGH SCHOOL052390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,Adm GPA,3.764705882
JOHN MUIR HIGH SCHOOL052390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,App GPA,3.315757576
JOHN O'CONNELL HIGH SCHOOL052960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,Enrl GPA,3.6
JOHN O'CONNELL HIGH SCHOOL052960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,Adm GPA,3.697692308
JOHN O'CONNELL HIGH SCHOOL052960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,App GPA,3.380434783
JOHN SWETT HIGH SCHOOL050710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,Enrl GPA,
JOHN SWETT HIGH SCHOOL050710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,Adm GPA,
JOHN SWETT HIGH SCHOOL050710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,App GPA,3.474285714
JOHN W NORTH HIGH SCHOOL052661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Enrl GPA,3.761666667
JOHN W NORTH HIGH SCHOOL052661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Adm GPA,3.752959184
JOHN W NORTH HIGH SCHOOL052661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App GPA,3.506577181
JOSEPH A GREGORI HIGH SCHOOL052031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Enrl GPA,4.092051282
JOSEPH A GREGORI HIGH SCHOOL052031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Adm GPA,4.004516129
JOSEPH A GREGORI HIGH SCHOOL052031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App GPA,3.915316456
JUAN RODRIGUEZ CABRILLO HS051504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,Enrl GPA,3.895384615
JUAN RODRIGUEZ CABRILLO HS051504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,Adm GPA,3.7415
JUAN RODRIGUEZ CABRILLO HS051504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,App GPA,3.481739130
JULIAN CHARTER SCHOOL052929,JULIAN CHARTER SCHOOL,Julian,San Diego,Enrl GPA,
JULIAN CHARTER SCHOOL052929,JULIAN CHARTER SCHOOL,Julian,San Diego,Adm GPA,
JULIAN CHARTER SCHOOL052929,JULIAN CHARTER SCHOOL,Julian,San Diego,App GPA,3.796
JULIAN UNION HIGH SCHOOL051285,JULIAN UNION HIGH SCHOOL,Julian,San Diego,Enrl GPA,
JULIAN UNION HIGH SCHOOL051285,JULIAN UNION HIGH SCHOOL,Julian,San Diego,Adm GPA,
JULIAN UNION HIGH SCHOOL051285,JULIAN UNION HIGH SCHOOL,Julian,San Diego,App GPA,4.08
JUNE JORDAN SCHOOL FOR EQUITY053884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,Enrl GPA,4.026
JUNE JORDAN SCHOOL FOR EQUITY053884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,Adm GPA,3.998571429
JUNE JORDAN SCHOOL FOR EQUITY053884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,App GPA,3.642666667
JURUPA HILLS HIGH SCHOOL051268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Enrl GPA,3.718846154
JURUPA HILLS HIGH SCHOOL051268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Adm GPA,3.633846154
JURUPA HILLS HIGH SCHOOL051268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,App GPA,3.436271186
JURUPA VALLEY HIGH SCHOOL051989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Enrl GPA,3.859375
JURUPA VALLEY HIGH SCHOOL051989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Adm GPA,3.76
JURUPA VALLEY HIGH SCHOOL051989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,App GPA,3.497735849
KATELLA HIGH SCHOOL050081,KATELLA HIGH SCHOOL,Anaheim,Orange,Enrl GPA,3.918620690
KATELLA HIGH SCHOOL050081,KATELLA HIGH SCHOOL,Anaheim,Orange,Adm GPA,3.799642857
KATELLA HIGH SCHOOL050081,KATELLA HIGH SCHOOL,Anaheim,Orange,App GPA,3.596823529
KEARNY COLLEGE CONNECTIONS053893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,Enrl GPA,3.891428571
KEARNY COLLEGE CONNECTIONS053893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,Adm GPA,3.875714286
KEARNY COLLEGE CONNECTIONS053893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,App GPA,3.736521739
KEARNY DIGITAL MEDIA & DESIGN053216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,Enrl GPA,
KEARNY DIGITAL MEDIA & DESIGN053216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,Adm GPA,3.45
KEARNY DIGITAL MEDIA & DESIGN053216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,App GPA,3.379090909
KEARNY ENG INNOV & DESIGN053217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,Enrl GPA,
KEARNY ENG INNOV & DESIGN053217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,Adm GPA,
KEARNY ENG INNOV & DESIGN053217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,App GPA,3.635454545
KEARNY SCH BIOMED SCIENCE TECH053900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,Enrl GPA,3.932
KEARNY SCH BIOMED SCIENCE TECH053900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,Adm GPA,3.940833333
KEARNY SCH BIOMED SCIENCE TECH053900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,App GPA,3.746086957
KELSEYVILLE HIGH SCHOOL051290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,Enrl GPA,
KELSEYVILLE HIGH SCHOOL051290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,Adm GPA,
KELSEYVILLE HIGH SCHOOL051290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,App GPA,3.684444444
KERMAN HIGH SCHOOL051295,KERMAN HIGH SCHOOL,Kerman,Fresno,Enrl GPA,4.060909091
KERMAN HIGH SCHOOL051295,KERMAN HIGH SCHOOL,Kerman,Fresno,Adm GPA,3.904210526
KERMAN HIGH SCHOOL051295,KERMAN HIGH SCHOOL,Kerman,Fresno,App GPA,3.853333333
KERN VALLEY HIGH SCHOOL051342,KERN VALLEY HIGH SCHOOL,Lake Isabella,Kern,Enrl GPA,
KERN VALLEY HIGH SCHOOL051342,KERN VALLEY HIGH SCHOOL,Lake Isabella,Kern,Adm GPA,4.115714286
KERN VALLEY HIGH SCHOOL051342,KERN VALLEY HIGH SCHOOL,Lake Isabella,Kern,App GPA,3.719
KING CHAVEZ COMMUNITY HIGH SCH054507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,Enrl GPA,3.872857143
KING CHAVEZ COMMUNITY HIGH SCH054507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,Adm GPA,3.81375
KING CHAVEZ COMMUNITY HIGH SCH054507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,App GPA,3.532
KING CITY JOINT UNION HS051305,KING CITY JOINT UNION HS,King City,Monterey,Enrl GPA,
KING CITY JOINT UNION HS051305,KING CITY JOINT UNION HS,King City,Monterey,Adm GPA,3.865555556
KING CITY JOINT UNION HS051305,KING CITY JOINT UNION HS,King City,Monterey,App GPA,3.599333333
KING DREW MAGNET HS MED/SCI051672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Enrl GPA,3.808035714
KING DREW MAGNET HS MED/SCI051672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Adm GPA,3.781195652
KING DREW MAGNET HS MED/SCI051672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,App GPA,3.621751825
KINGSBURG HIGH SCHOOL051310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,Enrl GPA,4.090833333
KINGSBURG HIGH SCHOOL051310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,Adm GPA,4.076
KINGSBURG HIGH SCHOOL051310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,App GPA,3.898275862
KIPP KING COLLEGIATE HIGH SCH054231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Enrl GPA,3.975217391
KIPP KING COLLEGIATE HIGH SCH054231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Adm GPA,3.874666667
KIPP KING COLLEGIATE HIGH SCH054231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,App GPA,3.72
KIPP SAN JOSE COLLEGIATE054377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Enrl GPA,3.893333333
KIPP SAN JOSE COLLEGIATE054377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Adm GPA,3.793255814
KIPP SAN JOSE COLLEGIATE054377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,App GPA,3.722745098
LA CANADA HIGH SCHOOL051312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Enrl GPA,3.9276
LA CANADA HIGH SCHOOL051312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Adm GPA,3.871283784
LA CANADA HIGH SCHOOL051312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,App GPA,3.762984293
LA CENTER ENRICHED STUDIES051561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Enrl GPA,3.972711864
LA CENTER ENRICHED STUDIES051561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Adm GPA,3.875233645
LA CENTER ENRICHED STUDIES051561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,App GPA,3.785757576
LA COSTA CANYON HIGH SCHOOL050858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Enrl GPA,4.060784314
LA COSTA CANYON HIGH SCHOOL050858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Adm GPA,4.012093023
LA COSTA CANYON HIGH SCHOOL050858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,App GPA,3.912415730
LA HABRA HIGH SCHOOL051325,LA HABRA HIGH SCHOOL,La Habra,Orange,Enrl GPA,3.805714286
LA HABRA HIGH SCHOOL051325,LA HABRA HIGH SCHOOL,La Habra,Orange,Adm GPA,3.854090909
LA HABRA HIGH SCHOOL051325,LA HABRA HIGH SCHOOL,La Habra,Orange,App GPA,3.660952381
LA JOLLA HIGH051335,LA JOLLA HIGH,La Jolla,San Diego,Enrl GPA,4.049821429
LA JOLLA HIGH051335,LA JOLLA HIGH,La Jolla,San Diego,Adm GPA,3.96671875
LA JOLLA HIGH051335,LA JOLLA HIGH,La Jolla,San Diego,App GPA,3.839888889
LA MIRADA HIGH SCHOOL051352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,Enrl GPA,3.855
LA MIRADA HIGH SCHOOL051352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,Adm GPA,3.834772727
LA MIRADA HIGH SCHOOL051352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,App GPA,3.5612
LA PUENTE HIGH SCHOOL051359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,Enrl GPA,3.941428571
LA PUENTE HIGH SCHOOL051359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,Adm GPA,3.849047619
LA PUENTE HIGH SCHOOL051359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,App GPA,3.584
LA QUINTA HIGH SCHOOL051328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,Enrl GPA,3.954561404
LA QUINTA HIGH SCHOOL051328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,Adm GPA,3.882142857
LA QUINTA HIGH SCHOOL051328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,App GPA,3.660551724
LA QUINTA HIGH SCHOOL053737,LA QUINTA HIGH SCHOOL,Westminster,Orange,Enrl GPA,3.837272727
LA QUINTA HIGH SCHOOL053737,LA QUINTA HIGH SCHOOL,Westminster,Orange,Adm GPA,3.714228188
LA QUINTA HIGH SCHOOL053737,LA QUINTA HIGH SCHOOL,Westminster,Orange,App GPA,3.634829545
LA SERNA HIGH SCHOOL053756,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,Enrl GPA,3.984067797
LA SERNA HIGH SCHOOL053756,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,Adm GPA,3.881549296
LA SERNA HIGH SCHOOL053756,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,App GPA,3.669347826
LA SIERRA HIGH SCHOOL052659,LA SIERRA HIGH SCHOOL,Riverside,Riverside,Enrl GPA,3.862045455
LA SIERRA HIGH SCHOOL052659,LA SIERRA HIGH SCHOOL,Riverside,Riverside,Adm GPA,3.790746269
LA SIERRA HIGH SCHOOL052659,LA SIERRA HIGH SCHOOL,Riverside,Riverside,App GPA,3.460813008
LAGUNA BEACH HIGH SCHOOL051320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,Enrl GPA,4.005714286
LAGUNA BEACH HIGH SCHOOL051320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,Adm GPA,3.977746479
LAGUNA BEACH HIGH SCHOOL051320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,App GPA,3.834803922
LAGUNA CREEK HIGH SCHOOL050829,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,Enrl GPA,3.8875
LAGUNA CREEK HIGH SCHOOL050829,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,Adm GPA,3.855116279
LAGUNA CREEK HIGH SCHOOL050829,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,App GPA,3.612564103
LAGUNA HILLS HIGH SCHOOL051369,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,Enrl GPA,4.057307692
LAGUNA HILLS HIGH SCHOOL051369,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,Adm GPA,3.919830508
LAGUNA HILLS HIGH SCHOOL051369,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,App GPA,3.758139535
LAKE BALBOA COLLEGE PREP K-12052154,LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,Enrl GPA,3.89
LAKE BALBOA COLLEGE PREP K-12052154,LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,Adm GPA,3.880909091
LAKE BALBOA COLLEGE PREP K-12052154,LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,App GPA,3.616666667
LAKESIDE HIGH SCHOOL053995,LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,Enrl GPA,3.893214286
LAKESIDE HIGH SCHOOL053995,LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,Adm GPA,3.775517241
LAKESIDE HIGH SCHOOL053995,LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,App GPA,3.687352941
LAKEWOOD HIGH SCHOOL051347,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,Enrl GPA,4.066666667
LAKEWOOD HIGH SCHOOL051347,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,Adm GPA,4.013194444
LAKEWOOD HIGH SCHOOL051347,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,App GPA,3.815172414
LANCASTER HIGH SCHOOL051412,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,Enrl GPA,3.906923077
LANCASTER HIGH SCHOOL051412,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,Adm GPA,3.949523810
LANCASTER HIGH SCHOOL051412,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,App GPA,3.661408451
LARCHMONT CHARTER SCHOOL054683,LARCHMONT CHARTER SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.802
LARCHMONT CHARTER SCHOOL054683,LARCHMONT CHARTER SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.84
LARCHMONT CHARTER SCHOOL054683,LARCHMONT CHARTER SCHOOL,Los Angeles,Los Angeles,App GPA,3.678823529
LAS LOMAS HIGH SCHOOL053680,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Enrl GPA,3.959782609
LAS LOMAS HIGH SCHOOL053680,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Adm GPA,3.932758621
LAS LOMAS HIGH SCHOOL053680,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,App GPA,3.842047244
LAS PLUMAS HIGH SCHOOL052293,LAS PLUMAS HIGH SCHOOL,Oroville,Butte,Enrl GPA,
LAS PLUMAS HIGH SCHOOL052293,LAS PLUMAS HIGH SCHOOL,Oroville,Butte,Adm GPA,4.018333333
LAS PLUMAS HIGH SCHOOL052293,LAS PLUMAS HIGH SCHOOL,Oroville,Butte,App GPA,3.844444444
LASSEN HIGH SCHOOL053470,LASSEN HIGH SCHOOL,Susanville,Lassen,Enrl GPA,
LASSEN HIGH SCHOOL053470,LASSEN HIGH SCHOOL,Susanville,Lassen,Adm GPA,4.105
LASSEN HIGH SCHOOL053470,LASSEN HIGH SCHOOL,Susanville,Lassen,App GPA,3.855
LATHROP HIGH SCHOOL054267,LATHROP HIGH SCHOOL,Lathrop,San Joaquin,Enrl GPA,3.91375
LATHROP HIGH SCHOOL054267,LATHROP HIGH SCHOOL,Lathrop,San Joaquin,Adm GPA,3.845714286
LATHROP HIGH SCHOOL054267,LATHROP HIGH SCHOOL,Lathrop,San Joaquin,App GPA,3.654705882
LATINO COLLEGE PREP ACADEMY053208,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,Enrl GPA,4.063333333
LATINO COLLEGE PREP ACADEMY053208,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,Adm GPA,3.969333333
LATINO COLLEGE PREP ACADEMY053208,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,App GPA,3.799583333
LAWNDALE HIGH SCHOOL051431,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,Enrl GPA,3.8825
LAWNDALE HIGH SCHOOL051431,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,Adm GPA,3.780175439
LAWNDALE HIGH SCHOOL051431,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,App GPA,3.458785047
LE GRAND UNION HIGH SCHOOL051395,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,Enrl GPA,3.759
LE GRAND UNION HIGH SCHOOL051395,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,Adm GPA,3.73875
LE GRAND UNION HIGH SCHOOL051395,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,App GPA,3.591904762
LEADERSHIP HIGH SCHOOL052968,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,Enrl GPA,3.95
LEADERSHIP HIGH SCHOOL052968,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,Adm GPA,3.8
LEADERSHIP HIGH SCHOOL052968,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,App GPA,3.436
LEADERSHIP MILITARY ACADEMY054763,LEADERSHIP MILITARY ACADEMY,Moreno Valley,Riverside,Enrl GPA,
LEADERSHIP MILITARY ACADEMY054763,LEADERSHIP MILITARY ACADEMY,Moreno Valley,Riverside,Adm GPA,
LEADERSHIP MILITARY ACADEMY054763,LEADERSHIP MILITARY ACADEMY,Moreno Valley,Riverside,App GPA,3.25
LEADERSHIP PUBLIC SCH HAYWARD051231,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,Enrl GPA,3.940333333
LEADERSHIP PUBLIC SCH HAYWARD051231,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,Adm GPA,3.887111111
LEADERSHIP PUBLIC SCH HAYWARD051231,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,App GPA,3.806727273
LEADERSHIP PUBLIC SCH RICHMOND053970,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,Enrl GPA,3.578947368
LEADERSHIP PUBLIC SCH RICHMOND053970,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,Adm GPA,3.6475
LEADERSHIP PUBLIC SCH RICHMOND053970,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,App GPA,3.466458333
LEADERSHIP PUBLIC SCHOOLS-ESJ053961,LEADERSHIP PUBLIC SCHOOLS-ESJ,San Jose,Santa Clara,Enrl GPA,3.94
LEADERSHIP PUBLIC SCHOOLS-ESJ053961,LEADERSHIP PUBLIC SCHOOLS-ESJ,San Jose,Santa Clara,Adm GPA,3.78875
LEADERSHIP PUBLIC SCHOOLS-ESJ053961,LEADERSHIP PUBLIC SCHOOLS-ESJ,San Jose,Santa Clara,App GPA,3.684285714
LEARNING POST ACADEMY053361,LEARNING POST ACADEMY,Valencia,Los Angeles,Enrl GPA,
LEARNING POST ACADEMY053361,LEARNING POST ACADEMY,Valencia,Los Angeles,Adm GPA,
LEARNING POST ACADEMY053361,LEARNING POST ACADEMY,Valencia,Los Angeles,App GPA,4.026
LEGACY HIGH SCHOOL VAPA054642,LEGACY HIGH SCHOOL VAPA,South Gate,Los Angeles,Enrl GPA,
LEGACY HIGH SCHOOL VAPA054642,LEGACY HIGH SCHOOL VAPA,South Gate,Los Angeles,Adm GPA,3.99
LEGACY HIGH SCHOOL VAPA054642,LEGACY HIGH SCHOOL VAPA,South Gate,Los Angeles,App GPA,3.673846154
LEIGH HIGH SCHOOL053092,LEIGH HIGH SCHOOL,San Jose,Santa Clara,Enrl GPA,4.021086957
LEIGH HIGH SCHOOL053092,LEIGH HIGH SCHOOL,San Jose,Santa Clara,Adm GPA,3.972903226
LEIGH HIGH SCHOOL053092,LEIGH HIGH SCHOOL,San Jose,Santa Clara,App GPA,3.813333333
LELAND HIGH SCHOOL053091,LELAND HIGH SCHOOL,San Jose,Santa Clara,Enrl GPA,4.065365854
LELAND HIGH SCHOOL053091,LELAND HIGH SCHOOL,San Jose,Santa Clara,Adm GPA,3.933489583
LELAND HIGH SCHOOL053091,LELAND HIGH SCHOOL,San Jose,Santa Clara,App GPA,3.863209877
LEMOORE MIDDLE COLLEGE HIGH SC051536,LEMOORE MIDDLE COLLEGE HIGH SC,Lemoore,Kings,Enrl GPA,4.04
LEMOORE MIDDLE COLLEGE HIGH SC051536,LEMOORE MIDDLE COLLEGE HIGH SC,Lemoore,Kings,Adm GPA,3.969375
LEMOORE MIDDLE COLLEGE HIGH SC051536,LEMOORE MIDDLE COLLEGE HIGH SC,Lemoore,Kings,App GPA,3.8205
LEMOORE UNION HIGH SCHOOL051400,LEMOORE UNION HIGH SCHOOL,Lemoore,Kings,Enrl GPA,4.065555556
LEMOORE UNION HIGH SCHOOL051400,LEMOORE UNION HIGH SCHOOL,Lemoore,Kings,Adm GPA,4.025555556
LEMOORE UNION HIGH SCHOOL051400,LEMOORE UNION HIGH SCHOOL,Lemoore,Kings,App GPA,3.8204
LENNOX MATH SCIENCE TECH ACAD051498,LENNOX MATH SCIENCE TECH ACAD,Lennox,Los Angeles,Enrl GPA,3.739166667
LENNOX MATH SCIENCE TECH ACAD051498,LENNOX MATH SCIENCE TECH ACAD,Lennox,Los Angeles,Adm GPA,3.66475
LENNOX MATH SCIENCE TECH ACAD051498,LENNOX MATH SCIENCE TECH ACAD,Lennox,Los Angeles,App GPA,3.44421875
LEUZINGER HIGH SCHOOL051375,LEUZINGER HIGH SCHOOL,Lawndale,Los Angeles,Enrl GPA,3.908684211
LEUZINGER HIGH SCHOOL051375,LEUZINGER HIGH SCHOOL,Lawndale,Los Angeles,Adm GPA,3.798166667
LEUZINGER HIGH SCHOOL051375,LEUZINGER HIGH SCHOOL,Lawndale,Los Angeles,App GPA,3.518155340
LIBERTY HIGH SCHOOL050196,LIBERTY HIGH SCHOOL,Bakersfield,Kern,Enrl GPA,4.117777778
LIBERTY HIGH SCHOOL050196,LIBERTY HIGH SCHOOL,Bakersfield,Kern,Adm GPA,4.060465116
LIBERTY HIGH SCHOOL050196,LIBERTY HIGH SCHOOL,Bakersfield,Kern,App GPA,3.867971014
LIBERTY HIGH SCHOOL050375,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,Enrl GPA,4.023
