Calculation1,School,City,County/State/Country,Measure Names,Measure Values
JOHN H PITMAN HIGH SCHOOL053644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Adm GPA,3.995
JOHN H PITMAN HIGH SCHOOL053644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,App GPA,3.865526316
JOHN MARSHALL FUNDAMENTAL SCH052388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Enrl GPA,4.069642857
JOHN MARSHALL FUNDAMENTAL SCH052388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Adm GPA,3.919574468
JOHN MARSHALL FUNDAMENTAL SCH052388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App GPA,3.691707317
JOHN MARSHALL HIGH SCHOOL051650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.8892
JOHN MARSHALL HIGH SCHOOL051650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.808057554
JOHN MARSHALL HIGH SCHOOL051650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.612162162
JOHN MUIR HIGH SCHOOL052390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,Enrl GPA,3.881333333
JOHN MUIR HIGH SCHOOL052390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,Adm GPA,3.861578947
JOHN MUIR HIGH SCHOOL052390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,App GPA,3.4225
JOHN O'CONNELL HIGH SCHOOL052960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,Enrl GPA,
JOHN O'CONNELL HIGH SCHOOL052960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,Adm GPA,3.802222222
JOHN O'CONNELL HIGH SCHOOL052960,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,App GPA,3.596428571
JOHN SWETT HIGH SCHOOL050710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,Enrl GPA,3.794285714
JOHN SWETT HIGH SCHOOL050710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,Adm GPA,3.753636364
JOHN SWETT HIGH SCHOOL050710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,App GPA,3.682
JOHN W NORTH HIGH SCHOOL052661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Enrl GPA,3.885
JOHN W NORTH HIGH SCHOOL052661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Adm GPA,3.788194444
JOHN W NORTH HIGH SCHOOL052661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App GPA,3.512442748
JOSEPH A GREGORI HIGH SCHOOL052031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Enrl GPA,4.143571429
JOSEPH A GREGORI HIGH SCHOOL052031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Adm GPA,4.122222222
JOSEPH A GREGORI HIGH SCHOOL052031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App GPA,4.021230769
JUAN RODRIGUEZ CABRILLO HS051504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,Enrl GPA,4.009090909
JUAN RODRIGUEZ CABRILLO HS051504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,Adm GPA,3.951627907
JUAN RODRIGUEZ CABRILLO HS051504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,App GPA,3.695833333
JUNE JORDAN SCHOOL FOR EQUITY053884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,Enrl GPA,
JUNE JORDAN SCHOOL FOR EQUITY053884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,Adm GPA,4.184
JUNE JORDAN SCHOOL FOR EQUITY053884,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,App GPA,3.743636364
JURUPA HILLS HIGH SCHOOL051268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Enrl GPA,3.670833333
JURUPA HILLS HIGH SCHOOL051268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Adm GPA,3.6408
JURUPA HILLS HIGH SCHOOL051268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,App GPA,3.382934783
JURUPA VALLEY HIGH SCHOOL051989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Enrl GPA,3.950571429
JURUPA VALLEY HIGH SCHOOL051989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Adm GPA,3.873684211
JURUPA VALLEY HIGH SCHOOL051989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,App GPA,3.678888889
KATELLA HIGH SCHOOL050081,KATELLA HIGH SCHOOL,Anaheim,Orange,Enrl GPA,3.991304348
KATELLA HIGH SCHOOL050081,KATELLA HIGH SCHOOL,Anaheim,Orange,Adm GPA,3.855869565
KATELLA HIGH SCHOOL050081,KATELLA HIGH SCHOOL,Anaheim,Orange,App GPA,3.637108434
KEARNY COLLEGE CONNECTIONS053893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,Enrl GPA,3.8725
KEARNY COLLEGE CONNECTIONS053893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,Adm GPA,3.82
KEARNY COLLEGE CONNECTIONS053893,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,App GPA,3.706666667
KEARNY DIGITAL MEDIA & DESIGN053216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,Enrl GPA,
KEARNY DIGITAL MEDIA & DESIGN053216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,Adm GPA,
KEARNY DIGITAL MEDIA & DESIGN053216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,App GPA,3.506666667
KEARNY ENG INNOV & DESIGN053217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,Enrl GPA,
KEARNY ENG INNOV & DESIGN053217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,Adm GPA,
KEARNY ENG INNOV & DESIGN053217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,App GPA,3.92
KEARNY SCH BIOMED SCIENCE TECH053900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,Enrl GPA,
KEARNY SCH BIOMED SCIENCE TECH053900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,Adm GPA,3.971666667
KEARNY SCH BIOMED SCIENCE TECH053900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,App GPA,3.893571429
KELSEYVILLE HIGH SCHOOL051290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,Enrl GPA,
KELSEYVILLE HIGH SCHOOL051290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,Adm GPA,4.076666667
KELSEYVILLE HIGH SCHOOL051290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,App GPA,3.775
KERMAN HIGH SCHOOL051295,KERMAN HIGH SCHOOL,Kerman,Fresno,Enrl GPA,3.946842105
KERMAN HIGH SCHOOL051295,KERMAN HIGH SCHOOL,Kerman,Fresno,Adm GPA,3.939642857
KERMAN HIGH SCHOOL051295,KERMAN HIGH SCHOOL,Kerman,Fresno,App GPA,3.735714286
KERN VALLEY HIGH SCHOOL051342,KERN VALLEY HIGH SCHOOL,Lake Isabella,Kern,Enrl GPA,
KERN VALLEY HIGH SCHOOL051342,KERN VALLEY HIGH SCHOOL,Lake Isabella,Kern,Adm GPA,
KERN VALLEY HIGH SCHOOL051342,KERN VALLEY HIGH SCHOOL,Lake Isabella,Kern,App GPA,3.52
KING CHAVEZ COMMUNITY HIGH SCH054507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,Enrl GPA,
KING CHAVEZ COMMUNITY HIGH SCH054507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,Adm GPA,
KING CHAVEZ COMMUNITY HIGH SCH054507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,App GPA,3.791428571
KING CITY JOINT UNION HS051305,KING CITY JOINT UNION HS,King City,Monterey,Enrl GPA,3.9175
KING CITY JOINT UNION HS051305,KING CITY JOINT UNION HS,King City,Monterey,Adm GPA,3.6825
KING CITY JOINT UNION HS051305,KING CITY JOINT UNION HS,King City,Monterey,App GPA,3.571428571
KING DREW MAGNET HS MED/SCI051672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Enrl GPA,3.792424242
KING DREW MAGNET HS MED/SCI051672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Adm GPA,3.818764045
KING DREW MAGNET HS MED/SCI051672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,App GPA,3.618307692
KINGSBURG HIGH SCHOOL051310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,Enrl GPA,4.196666667
KINGSBURG HIGH SCHOOL051310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,Adm GPA,4.104545455
KINGSBURG HIGH SCHOOL051310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,App GPA,4.003
KIPP KING COLLEGIATE HIGH SCH054231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Enrl GPA,3.832666667
KIPP KING COLLEGIATE HIGH SCH054231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Adm GPA,3.753396226
KIPP KING COLLEGIATE HIGH SCH054231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,App GPA,3.650447761
KIPP SAN FRANCISCO COLG PREP054816,KIPP SAN FRANCISCO COLG PREP,San Francisco,San Francisco,Enrl GPA,3.746111111
KIPP SAN FRANCISCO COLG PREP054816,KIPP SAN FRANCISCO COLG PREP,San Francisco,San Francisco,Adm GPA,3.728571429
KIPP SAN FRANCISCO COLG PREP054816,KIPP SAN FRANCISCO COLG PREP,San Francisco,San Francisco,App GPA,3.558157895
KIPP SAN JOSE COLLEGIATE054377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Enrl GPA,3.976764706
KIPP SAN JOSE COLLEGIATE054377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Adm GPA,3.888363636
KIPP SAN JOSE COLLEGIATE054377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,App GPA,3.805538462
LA CANADA HIGH SCHOOL051312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Enrl GPA,4.083076923
LA CANADA HIGH SCHOOL051312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Adm GPA,3.948428571
LA CANADA HIGH SCHOOL051312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,App GPA,3.839206349
LA CENTER ENRICHED STUDIES051561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Enrl GPA,3.933220339
LA CENTER ENRICHED STUDIES051561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Adm GPA,3.9194
LA CENTER ENRICHED STUDIES051561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,App GPA,3.805114504
LA COSTA CANYON HIGH SCHOOL050858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Enrl GPA,4.121481481
LA COSTA CANYON HIGH SCHOOL050858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Adm GPA,4.075677966
LA COSTA CANYON HIGH SCHOOL050858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,App GPA,3.932541436
LA HABRA HIGH SCHOOL051325,LA HABRA HIGH SCHOOL,La Habra,Orange,Enrl GPA,3.736956522
LA HABRA HIGH SCHOOL051325,LA HABRA HIGH SCHOOL,La Habra,Orange,Adm GPA,3.785789474
LA HABRA HIGH SCHOOL051325,LA HABRA HIGH SCHOOL,La Habra,Orange,App GPA,3.643166667
LA JOLLA HIGH051335,LA JOLLA HIGH,La Jolla,San Diego,Enrl GPA,4.146491228
LA JOLLA HIGH051335,LA JOLLA HIGH,La Jolla,San Diego,Adm GPA,4.077803030
LA JOLLA HIGH051335,LA JOLLA HIGH,La Jolla,San Diego,App GPA,3.879095477
LA MIRADA HIGH SCHOOL051352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,Enrl GPA,4.110416667
LA MIRADA HIGH SCHOOL051352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,Adm GPA,4.036086957
LA MIRADA HIGH SCHOOL051352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,App GPA,3.747590361
LA PUENTE HIGH SCHOOL051359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,Enrl GPA,3.912307692
LA PUENTE HIGH SCHOOL051359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,Adm GPA,3.858709677
LA PUENTE HIGH SCHOOL051359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,App GPA,3.713877551
LA QUINTA HIGH SCHOOL051328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,Enrl GPA,3.886052632
LA QUINTA HIGH SCHOOL051328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,Adm GPA,3.793432836
LA QUINTA HIGH SCHOOL051328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,App GPA,3.579327731
LA QUINTA HIGH SCHOOL053737,LA QUINTA HIGH SCHOOL,Westminster,Orange,Enrl GPA,3.833660714
LA QUINTA HIGH SCHOOL053737,LA QUINTA HIGH SCHOOL,Westminster,Orange,Adm GPA,3.711914894
LA QUINTA HIGH SCHOOL053737,LA QUINTA HIGH SCHOOL,Westminster,Orange,App GPA,3.594497992
LA SERNA HIGH SCHOOL053756,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,Enrl GPA,4.123469388
LA SERNA HIGH SCHOOL053756,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,Adm GPA,4.037083333
LA SERNA HIGH SCHOOL053756,LA SERNA HIGH SCHOOL,Whittier,Los Angeles,App GPA,3.724075829
LA SIERRA HIGH SCHOOL052659,LA SIERRA HIGH SCHOOL,Riverside,Riverside,Enrl GPA,3.945555556
LA SIERRA HIGH SCHOOL052659,LA SIERRA HIGH SCHOOL,Riverside,Riverside,Adm GPA,3.808333333
LA SIERRA HIGH SCHOOL052659,LA SIERRA HIGH SCHOOL,Riverside,Riverside,App GPA,3.376068376
LAGUNA BEACH HIGH SCHOOL051320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,Enrl GPA,4.0568
LAGUNA BEACH HIGH SCHOOL051320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,Adm GPA,4.003684211
LAGUNA BEACH HIGH SCHOOL051320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,App GPA,3.899770115
LAGUNA CREEK HIGH SCHOOL050829,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,Enrl GPA,3.985
LAGUNA CREEK HIGH SCHOOL050829,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,Adm GPA,3.864074074
LAGUNA CREEK HIGH SCHOOL050829,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,App GPA,3.6040625
LAGUNA HILLS HIGH SCHOOL051369,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,Enrl GPA,4.072413793
LAGUNA HILLS HIGH SCHOOL051369,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,Adm GPA,3.978867925
LAGUNA HILLS HIGH SCHOOL051369,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,App GPA,3.831489362
LAKE BALBOA COLLEGE PREP K-12052154,LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,Enrl GPA,4.035714286
LAKE BALBOA COLLEGE PREP K-12052154,LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,Adm GPA,3.929166667
LAKE BALBOA COLLEGE PREP K-12052154,LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,App GPA,3.7195
LAKESIDE HIGH SCHOOL053995,LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,Enrl GPA,3.892222222
LAKESIDE HIGH SCHOOL053995,LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,Adm GPA,3.848222222
LAKESIDE HIGH SCHOOL053995,LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,App GPA,3.684027778
LAKEWOOD HIGH SCHOOL051347,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,Enrl GPA,4.071333333
LAKEWOOD HIGH SCHOOL051347,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,Adm GPA,4.025365854
LAKEWOOD HIGH SCHOOL051347,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,App GPA,3.773669065
LANCASTER HIGH SCHOOL051412,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,Enrl GPA,4.07
LANCASTER HIGH SCHOOL051412,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,Adm GPA,4.020857143
LANCASTER HIGH SCHOOL051412,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,App GPA,3.741964286
LARCHMONT CHARTER SCHOOL054683,LARCHMONT CHARTER SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.972857143
LARCHMONT CHARTER SCHOOL054683,LARCHMONT CHARTER SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.953846154
LARCHMONT CHARTER SCHOOL054683,LARCHMONT CHARTER SCHOOL,Los Angeles,Los Angeles,App GPA,3.772380952
LAS LOMAS HIGH SCHOOL053680,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Enrl GPA,4.09
LAS LOMAS HIGH SCHOOL053680,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Adm GPA,4.036153846
LAS LOMAS HIGH SCHOOL053680,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,App GPA,3.861879195
LAS PLUMAS HIGH SCHOOL052293,LAS PLUMAS HIGH SCHOOL,Oroville,Butte,Enrl GPA,
LAS PLUMAS HIGH SCHOOL052293,LAS PLUMAS HIGH SCHOOL,Oroville,Butte,Adm GPA,4.045714286
LAS PLUMAS HIGH SCHOOL052293,LAS PLUMAS HIGH SCHOOL,Oroville,Butte,App GPA,4.045714286
LASSEN HIGH SCHOOL053470,LASSEN HIGH SCHOOL,Susanville,Lassen,Enrl GPA,4.124
LASSEN HIGH SCHOOL053470,LASSEN HIGH SCHOOL,Susanville,Lassen,Adm GPA,4.07625
LASSEN HIGH SCHOOL053470,LASSEN HIGH SCHOOL,Susanville,Lassen,App GPA,3.984
LATHROP HIGH SCHOOL054267,LATHROP HIGH SCHOOL,Lathrop,San Joaquin,Enrl GPA,3.911333333
LATHROP HIGH SCHOOL054267,LATHROP HIGH SCHOOL,Lathrop,San Joaquin,Adm GPA,3.882903226
LATHROP HIGH SCHOOL054267,LATHROP HIGH SCHOOL,Lathrop,San Joaquin,App GPA,3.686122449
LATINO COLLEGE PREP ACADEMY053208,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,Enrl GPA,4.065714286
LATINO COLLEGE PREP ACADEMY053208,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,Adm GPA,3.958571429
LATINO COLLEGE PREP ACADEMY053208,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,App GPA,3.743947368
LAWNDALE HIGH SCHOOL051431,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,Enrl GPA,3.893076923
LAWNDALE HIGH SCHOOL051431,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,Adm GPA,3.84625
LAWNDALE HIGH SCHOOL051431,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,App GPA,3.629603960
LE GRAND UNION HIGH SCHOOL051395,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,Enrl GPA,3.813076923
LE GRAND UNION HIGH SCHOOL051395,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,Adm GPA,3.784705882
LE GRAND UNION HIGH SCHOOL051395,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,App GPA,3.5708
LEADERSHIP HIGH SCHOOL052968,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,Enrl GPA,
LEADERSHIP HIGH SCHOOL052968,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,Adm GPA,4.001428571
LEADERSHIP HIGH SCHOOL052968,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,App GPA,3.811818182
LEADERSHIP PUBLIC SCH HAYWARD051231,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,Enrl GPA,4.174210526
LEADERSHIP PUBLIC SCH HAYWARD051231,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,Adm GPA,4.015945946
LEADERSHIP PUBLIC SCH HAYWARD051231,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,App GPA,3.870370370
LEADERSHIP PUBLIC SCH RICHMOND053970,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,Enrl GPA,3.69
LEADERSHIP PUBLIC SCH RICHMOND053970,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,Adm GPA,3.649756098
LEADERSHIP PUBLIC SCH RICHMOND053970,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,App GPA,3.503559322
LEARNING CHOICE ACADEMY053922,LEARNING CHOICE ACADEMY,La Mesa,San Diego,Enrl GPA,
LEARNING CHOICE ACADEMY053922,LEARNING CHOICE ACADEMY,La Mesa,San Diego,Adm GPA,3.987142857
LEARNING CHOICE ACADEMY053922,LEARNING CHOICE ACADEMY,La Mesa,San Diego,App GPA,3.920909091
LEGACY HIGH SCHOOL VAPA054642,LEGACY HIGH SCHOOL VAPA,South Gate,Los Angeles,Enrl GPA,4.13
LEGACY HIGH SCHOOL VAPA054642,LEGACY HIGH SCHOOL VAPA,South Gate,Los Angeles,Adm GPA,4.066
LEGACY HIGH SCHOOL VAPA054642,LEGACY HIGH SCHOOL VAPA,South Gate,Los Angeles,App GPA,3.804
LEIGH HIGH SCHOOL053092,LEIGH HIGH SCHOOL,San Jose,Santa Clara,Enrl GPA,4.022045455
LEIGH HIGH SCHOOL053092,LEIGH HIGH SCHOOL,San Jose,Santa Clara,Adm GPA,3.961882353
LEIGH HIGH SCHOOL053092,LEIGH HIGH SCHOOL,San Jose,Santa Clara,App GPA,3.821970803
LELAND HIGH SCHOOL053091,LELAND HIGH SCHOOL,San Jose,Santa Clara,Enrl GPA,4.033444444
LELAND HIGH SCHOOL053091,LELAND HIGH SCHOOL,San Jose,Santa Clara,Adm GPA,3.988578947
LELAND HIGH SCHOOL053091,LELAND HIGH SCHOOL,San Jose,Santa Clara,App GPA,3.883057851
LEMOORE MIDDLE COLLEGE HIGH SC051536,LEMOORE MIDDLE COLLEGE HIGH SC,Lemoore,Kings,Enrl GPA,
LEMOORE MIDDLE COLLEGE HIGH SC051536,LEMOORE MIDDLE COLLEGE HIGH SC,Lemoore,Kings,Adm GPA,3.94875
LEMOORE MIDDLE COLLEGE HIGH SC051536,LEMOORE MIDDLE COLLEGE HIGH SC,Lemoore,Kings,App GPA,3.84
LEMOORE UNION HIGH SCHOOL051400,LEMOORE UNION HIGH SCHOOL,Lemoore,Kings,Enrl GPA,4.104285714
LEMOORE UNION HIGH SCHOOL051400,LEMOORE UNION HIGH SCHOOL,Lemoore,Kings,Adm GPA,3.984
LEMOORE UNION HIGH SCHOOL051400,LEMOORE UNION HIGH SCHOOL,Lemoore,Kings,App GPA,3.795428571
LENNOX MATH SCIENCE TECH ACAD051498,LENNOX MATH SCIENCE TECH ACAD,Lennox,Los Angeles,Enrl GPA,3.9452
LENNOX MATH SCIENCE TECH ACAD051498,LENNOX MATH SCIENCE TECH ACAD,Lennox,Los Angeles,Adm GPA,3.879523810
LENNOX MATH SCIENCE TECH ACAD051498,LENNOX MATH SCIENCE TECH ACAD,Lennox,Los Angeles,App GPA,3.547671233
LEROY GREENE ACADEMY054812,LEROY GREENE ACADEMY,Sacramento,Sacramento,Enrl GPA,
LEROY GREENE ACADEMY054812,LEROY GREENE ACADEMY,Sacramento,Sacramento,Adm GPA,
LEROY GREENE ACADEMY054812,LEROY GREENE ACADEMY,Sacramento,Sacramento,App GPA,3.586
LEUZINGER HIGH SCHOOL051375,LEUZINGER HIGH SCHOOL,Lawndale,Los Angeles,Enrl GPA,3.85175
LEUZINGER HIGH SCHOOL051375,LEUZINGER HIGH SCHOOL,Lawndale,Los Angeles,Adm GPA,3.788591549
LEUZINGER HIGH SCHOOL051375,LEUZINGER HIGH SCHOOL,Lawndale,Los Angeles,App GPA,3.505519481
LIBERTY HIGH SCHOOL050196,LIBERTY HIGH SCHOOL,Bakersfield,Kern,Enrl GPA,4.11125
LIBERTY HIGH SCHOOL050196,LIBERTY HIGH SCHOOL,Bakersfield,Kern,Adm GPA,4.087142857
LIBERTY HIGH SCHOOL050196,LIBERTY HIGH SCHOOL,Bakersfield,Kern,App GPA,3.860493827
LIBERTY HIGH SCHOOL050375,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,Enrl GPA,4.04875
LIBERTY HIGH SCHOOL050375,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,Adm GPA,3.996808511
LIBERTY HIGH SCHOOL050375,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,App GPA,3.884637681
LIBERTY HIGH SCHOOL051881,LIBERTY HIGH SCHOOL,Madera,Madera,Enrl GPA,
LIBERTY HIGH SCHOOL051881,LIBERTY HIGH SCHOOL,Madera,Madera,Adm GPA,
LIBERTY HIGH SCHOOL051881,LIBERTY HIGH SCHOOL,Madera,Madera,App GPA,4.00375
LIBERTY RANCH HIGH SCHOOL054438,LIBERTY RANCH HIGH SCHOOL,Galt,Sacramento,Enrl GPA,3.865714286
LIBERTY RANCH HIGH SCHOOL054438,LIBERTY RANCH HIGH SCHOOL,Galt,Sacramento,Adm GPA,3.895454545
LIBERTY RANCH HIGH SCHOOL054438,LIBERTY RANCH HIGH SCHOOL,Galt,Sacramento,App GPA,3.4
LIBRA ACADEMY AT LINDA MARQUEZ HS054644,LIBRA ACADEMY AT LINDA MARQUEZ HS,Huntington Park,Los Angeles,Enrl GPA,3.8475
LIBRA ACADEMY AT LINDA MARQUEZ HS054644,LIBRA ACADEMY AT LINDA MARQUEZ HS,Huntington Park,Los Angeles,Adm GPA,3.800740741
LIBRA ACADEMY AT LINDA MARQUEZ HS054644,LIBRA ACADEMY AT LINDA MARQUEZ HS,Huntington Park,Los Angeles,App GPA,3.697209302
LIFE ACADEMY HIGH SCHOOL052212,LIFE ACADEMY HIGH SCHOOL,Oakland,Alameda,Enrl GPA,3.848666667
LIFE ACADEMY HIGH SCHOOL052212,LIFE ACADEMY HIGH SCHOOL,Oakland,Alameda,Adm GPA,3.855
LIFE ACADEMY HIGH SCHOOL052212,LIFE ACADEMY HIGH SCHOOL,Oakland,Alameda,App GPA,3.6046875
LIFELINE EDUCATION CHARTER SCH050899,LIFELINE EDUCATION CHARTER SCH,Compton,Los Angeles,Enrl GPA,
LIFELINE EDUCATION CHARTER SCH050899,LIFELINE EDUCATION CHARTER SCH,Compton,Los Angeles,Adm GPA,
LIFELINE EDUCATION CHARTER SCH050899,LIFELINE EDUCATION CHARTER SCH,Compton,Los Angeles,App GPA,3.145
LIGHTHOUSE COMMUNITY CHAR HS054151,LIGHTHOUSE COMMUNITY CHAR HS,Oakland,Alameda,Enrl GPA,4.000714286
