Calculation1,School,City,County/State/Country,Measure Names,Measure Values
LOS GATOS HIGH SCHOOL051855,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,Enrl GPA,4.176478873
LOS GATOS HIGH SCHOOL051855,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,Adm GPA,4.12625
LOS GATOS HIGH SCHOOL051855,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,App GPA,4.02
LOS OSOS HIGH SCHOOL052987,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,Enrl GPA,4.115785124
LOS OSOS HIGH SCHOOL052987,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,Adm GPA,4.054900990
LOS OSOS HIGH SCHOOL052987,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,App GPA,3.934894366
LOWELL HIGH SCHOOL052970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,Enrl GPA,4.279897260
LOWELL HIGH SCHOOL052970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,Adm GPA,4.247802691
LOWELL HIGH SCHOOL052970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,App GPA,4.159834163
LOWER LAKE HIGH SCHOOL051870,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,Enrl GPA,4.051428571
LOWER LAKE HIGH SCHOOL051870,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,Adm GPA,3.872142857
LOWER LAKE HIGH SCHOOL051870,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,App GPA,3.47
LPS OAKLAND R&D CAMPUS054704,LPS OAKLAND R&D CAMPUS,Oakland,Alameda,Enrl GPA,4.12125
LPS OAKLAND R&D CAMPUS054704,LPS OAKLAND R&D CAMPUS,Oakland,Alameda,Adm GPA,3.961666667
LPS OAKLAND R&D CAMPUS054704,LPS OAKLAND R&D CAMPUS,Oakland,Alameda,App GPA,3.893571429
LUIS VALDEZ LEADERSHIP ACADEMY054818,LUIS VALDEZ LEADERSHIP ACADEMY,San Jose,Santa Clara,Enrl GPA,4.125714286
LUIS VALDEZ LEADERSHIP ACADEMY054818,LUIS VALDEZ LEADERSHIP ACADEMY,San Jose,Santa Clara,Adm GPA,4.01
LUIS VALDEZ LEADERSHIP ACADEMY054818,LUIS VALDEZ LEADERSHIP ACADEMY,San Jose,Santa Clara,App GPA,3.928235294
LUTHER BURBANK HIGH SCHOOL052719,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,Enrl GPA,4.182142857
LUTHER BURBANK HIGH SCHOOL052719,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,Adm GPA,4.021351351
LUTHER BURBANK HIGH SCHOOL052719,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,App GPA,3.8632
LYNBROOK HIGH SCHOOL053463,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Enrl GPA,4.265131579
LYNBROOK HIGH SCHOOL053463,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Adm GPA,4.226806452
LYNBROOK HIGH SCHOOL053463,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,App GPA,4.163385013
LYNWOOD HIGH SCHOOL051885,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,Enrl GPA,3.981764706
LYNWOOD HIGH SCHOOL051885,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,Adm GPA,3.900340909
LYNWOOD HIGH SCHOOL051885,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,App GPA,3.73136
MADERA HIGH SCHOOL051890,MADERA HIGH SCHOOL,Madera,Madera,Enrl GPA,3.823684211
MADERA HIGH SCHOOL051890,MADERA HIGH SCHOOL,Madera,Madera,Adm GPA,3.906956522
MADERA HIGH SCHOOL051890,MADERA HIGH SCHOOL,Madera,Madera,App GPA,3.849285714
MADERA SOUTH HIGH SCHOOL051874,MADERA SOUTH HIGH SCHOOL,Madera,Madera,Enrl GPA,3.967368421
MADERA SOUTH HIGH SCHOOL051874,MADERA SOUTH HIGH SCHOOL,Madera,Madera,Adm GPA,3.837857143
MADERA SOUTH HIGH SCHOOL051874,MADERA SOUTH HIGH SCHOOL,Madera,Madera,App GPA,3.728426966
MADISON PARK ACADEMY054768,MADISON PARK ACADEMY,Oakland,Alameda,Enrl GPA,
MADISON PARK ACADEMY054768,MADISON PARK ACADEMY,Oakland,Alameda,Adm GPA,3.698666667
MADISON PARK ACADEMY054768,MADISON PARK ACADEMY,Oakland,Alameda,App GPA,3.623888889
MAGNOLIA HIGH SCHOOL050083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,Enrl GPA,4.141538462
MAGNOLIA HIGH SCHOOL050083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,Adm GPA,4.018205128
MAGNOLIA HIGH SCHOOL050083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,App GPA,3.956326531
MAGNOLIA SCI ACADEMY-SANTA ANA054474,MAGNOLIA SCI ACADEMY-SANTA ANA,Santa Ana,Orange,Enrl GPA,4.101666667
MAGNOLIA SCI ACADEMY-SANTA ANA054474,MAGNOLIA SCI ACADEMY-SANTA ANA,Santa Ana,Orange,Adm GPA,3.767142857
MAGNOLIA SCI ACADEMY-SANTA ANA054474,MAGNOLIA SCI ACADEMY-SANTA ANA,Santa Ana,Orange,App GPA,3.555
MAGNOLIA SCIENCE ACADEMY 2054475,MAGNOLIA SCIENCE ACADEMY 2,Van Nuys,Los Angeles,Enrl GPA,
MAGNOLIA SCIENCE ACADEMY 2054475,MAGNOLIA SCIENCE ACADEMY 2,Van Nuys,Los Angeles,Adm GPA,4.077777778
MAGNOLIA SCIENCE ACADEMY 2054475,MAGNOLIA SCIENCE ACADEMY 2,Van Nuys,Los Angeles,App GPA,4.030833333
MAGNOLIA SCIENCE ACADEMY 3054510,MAGNOLIA SCIENCE ACADEMY 3,Carson,Los Angeles,Enrl GPA,4.157777778
MAGNOLIA SCIENCE ACADEMY 3054510,MAGNOLIA SCIENCE ACADEMY 3,Carson,Los Angeles,Adm GPA,4.071333333
MAGNOLIA SCIENCE ACADEMY 3054510,MAGNOLIA SCIENCE ACADEMY 3,Carson,Los Angeles,App GPA,3.830384615
MAGNOLIA SCIENCE ACADEMY 4054468,MAGNOLIA SCIENCE ACADEMY 4,Los Angeles,Los Angeles,Enrl GPA,
MAGNOLIA SCIENCE ACADEMY 4054468,MAGNOLIA SCIENCE ACADEMY 4,Los Angeles,Los Angeles,Adm GPA,3.673333333
MAGNOLIA SCIENCE ACADEMY 4054468,MAGNOLIA SCIENCE ACADEMY 4,Los Angeles,Los Angeles,App GPA,3.550625
MAGNOLIA SCIENCE ACADEMY 5054483,MAGNOLIA SCIENCE ACADEMY 5,Reseda,Los Angeles,Enrl GPA,
MAGNOLIA SCIENCE ACADEMY 5054483,MAGNOLIA SCIENCE ACADEMY 5,Reseda,Los Angeles,Adm GPA,
MAGNOLIA SCIENCE ACADEMY 5054483,MAGNOLIA SCIENCE ACADEMY 5,Reseda,Los Angeles,App GPA,3.972
MAGNOLIA SCIENCE ACADEMY053014,MAGNOLIA SCIENCE ACADEMY,Reseda,Los Angeles,Enrl GPA,3.974
MAGNOLIA SCIENCE ACADEMY053014,MAGNOLIA SCIENCE ACADEMY,Reseda,Los Angeles,Adm GPA,3.915
MAGNOLIA SCIENCE ACADEMY053014,MAGNOLIA SCIENCE ACADEMY,Reseda,Los Angeles,App GPA,3.706206897
MAKING WAVES ACADEMY054553,MAKING WAVES ACADEMY,Richmond,Contra Costa,Enrl GPA,4.034444444
MAKING WAVES ACADEMY054553,MAKING WAVES ACADEMY,Richmond,Contra Costa,Adm GPA,3.745961538
MAKING WAVES ACADEMY054553,MAKING WAVES ACADEMY,Richmond,Contra Costa,App GPA,3.745961538
MALIBU HIGH SCHOOL051896,MALIBU HIGH SCHOOL,Malibu,Los Angeles,Enrl GPA,4.062380952
MALIBU HIGH SCHOOL051896,MALIBU HIGH SCHOOL,Malibu,Los Angeles,Adm GPA,3.998684211
MALIBU HIGH SCHOOL051896,MALIBU HIGH SCHOOL,Malibu,Los Angeles,App GPA,3.930294118
MAMMOTH HIGH SCHOOL051892,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,Enrl GPA,4.291666667
MAMMOTH HIGH SCHOOL051892,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,Adm GPA,4.269
MAMMOTH HIGH SCHOOL051892,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,App GPA,4.019411765
MANTECA HIGH SCHOOL051900,MANTECA HIGH SCHOOL,Manteca,San Joaquin,Enrl GPA,3.8875
MANTECA HIGH SCHOOL051900,MANTECA HIGH SCHOOL,Manteca,San Joaquin,Adm GPA,3.885
MANTECA HIGH SCHOOL051900,MANTECA HIGH SCHOOL,Manteca,San Joaquin,App GPA,3.813548387
MANUAL ARTS SENIOR HIGH SCHOOL051700,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.934545455
MANUAL ARTS SENIOR HIGH SCHOOL051700,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.746774194
MANUAL ARTS SENIOR HIGH SCHOOL051700,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.61275
MAR VISTA HIGH SCHOOL051242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,Enrl GPA,4.204
MAR VISTA HIGH SCHOOL051242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,Adm GPA,4.044545455
MAR VISTA HIGH SCHOOL051242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,App GPA,3.694912281
MARCO ANTONIO FIREBAUGH HS052039,MARCO ANTONIO FIREBAUGH HS,Lynwood,Los Angeles,Enrl GPA,4.0045
MARCO ANTONIO FIREBAUGH HS052039,MARCO ANTONIO FIREBAUGH HS,Lynwood,Los Angeles,Adm GPA,3.881194030
MARCO ANTONIO FIREBAUGH HS052039,MARCO ANTONIO FIREBAUGH HS,Lynwood,Los Angeles,App GPA,3.746436782
MARIA CARRILLO HIGH SCHOOL053386,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,Enrl GPA,4.133793103
MARIA CARRILLO HIGH SCHOOL053386,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,Adm GPA,4.02
MARIA CARRILLO HIGH SCHOOL053386,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,App GPA,3.901978022
MARINA HIGH SCHOOL051221,MARINA HIGH SCHOOL,Huntington Beach,Orange,Enrl GPA,4.186521739
MARINA HIGH SCHOOL051221,MARINA HIGH SCHOOL,Huntington Beach,Orange,Adm GPA,4.102738095
MARINA HIGH SCHOOL051221,MARINA HIGH SCHOOL,Huntington Beach,Orange,App GPA,3.965753425
MARINA HIGH SCHOOL051938,MARINA HIGH SCHOOL,Marina,Monterey,Enrl GPA,4.052727273
MARINA HIGH SCHOOL051938,MARINA HIGH SCHOOL,Marina,Monterey,Adm GPA,4.065333333
MARINA HIGH SCHOOL051938,MARINA HIGH SCHOOL,Marina,Monterey,App GPA,3.968695652
MARIPOSA COUNTY HIGH SCHOOL051910,MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,Enrl GPA,4.09125
MARIPOSA COUNTY HIGH SCHOOL051910,MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,Adm GPA,4.135294118
MARIPOSA COUNTY HIGH SCHOOL051910,MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,App GPA,4.0028
MARK KEPPEL HIGH SCHOOL050055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,Enrl GPA,4.057010309
MARK KEPPEL HIGH SCHOOL050055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,Adm GPA,3.985058140
MARK KEPPEL HIGH SCHOOL050055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,App GPA,3.875163636
MARTIN LUTHER KING HIGH SCHOOL052567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,Enrl GPA,4.055454545
MARTIN LUTHER KING HIGH SCHOOL052567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,Adm GPA,4.020551724
MARTIN LUTHER KING HIGH SCHOOL052567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,App GPA,3.921262626
MARYSVILLE CHARTER ACAD ARTS052409,MARYSVILLE CHARTER ACAD ARTS,Marysville,Yuba,Enrl GPA,
MARYSVILLE CHARTER ACAD ARTS052409,MARYSVILLE CHARTER ACAD ARTS,Marysville,Yuba,Adm GPA,4.09
MARYSVILLE CHARTER ACAD ARTS052409,MARYSVILLE CHARTER ACAD ARTS,Marysville,Yuba,App GPA,4.0575
MARYSVILLE HIGH SCHOOL051925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,Enrl GPA,
MARYSVILLE HIGH SCHOOL051925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,Adm GPA,4.06
MARYSVILLE HIGH SCHOOL051925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,App GPA,3.876470588
MATH AND SCIENCE COLLEGE PREP054767,MATH AND SCIENCE COLLEGE PREP,Los Angeles,Los Angeles,Enrl GPA,3.968
MATH AND SCIENCE COLLEGE PREP054767,MATH AND SCIENCE COLLEGE PREP,Los Angeles,Los Angeles,Adm GPA,3.666938776
MATH AND SCIENCE COLLEGE PREP054767,MATH AND SCIENCE COLLEGE PREP,Los Angeles,Los Angeles,App GPA,3.626896552
MATH SCIENCE TECHNOLOGY MAGNET054436,MATH SCIENCE TECHNOLOGY MAGNET,Los Angeles,Los Angeles,Enrl GPA,4.0475
MATH SCIENCE TECHNOLOGY MAGNET054436,MATH SCIENCE TECHNOLOGY MAGNET,Los Angeles,Los Angeles,Adm GPA,3.821315789
MATH SCIENCE TECHNOLOGY MAGNET054436,MATH SCIENCE TECHNOLOGY MAGNET,Los Angeles,Los Angeles,App GPA,3.705490196
MAYFAIR HIGH SCHOOL051348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,Enrl GPA,4.136666667
MAYFAIR HIGH SCHOOL051348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,Adm GPA,4.078974359
MAYFAIR HIGH SCHOOL051348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,App GPA,3.920144928
MAYWOOD ACADEMY HIGH SCHOOL053998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,Enrl GPA,3.81
MAYWOOD ACADEMY HIGH SCHOOL053998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,Adm GPA,3.684444444
MAYWOOD ACADEMY HIGH SCHOOL053998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,App GPA,3.547674419
MAYWOOD CTR ENRICHED STUDIES050551,MAYWOOD CTR ENRICHED STUDIES,Maywood,Los Angeles,Enrl GPA,3.89
MAYWOOD CTR ENRICHED STUDIES050551,MAYWOOD CTR ENRICHED STUDIES,Maywood,Los Angeles,Adm GPA,3.856862745
MAYWOOD CTR ENRICHED STUDIES050551,MAYWOOD CTR ENRICHED STUDIES,Maywood,Los Angeles,App GPA,3.58125
MCCLYMONDS HIGH SCHOOL052220,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,Enrl GPA,
MCCLYMONDS HIGH SCHOOL052220,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,Adm GPA,3.833
MCCLYMONDS HIGH SCHOOL052220,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,App GPA,3.571764706
MCFARLAND HIGH SCHOOL051945,MCFARLAND HIGH SCHOOL,Mcfarland,Kern,Enrl GPA,4.01
MCFARLAND HIGH SCHOOL051945,MCFARLAND HIGH SCHOOL,Mcfarland,Kern,Adm GPA,3.89
MCFARLAND HIGH SCHOOL051945,MCFARLAND HIGH SCHOOL,Mcfarland,Kern,App GPA,3.748524590
MCKINLEYVILLE HIGH SCHOOL051948,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,Enrl GPA,
MCKINLEYVILLE HIGH SCHOOL051948,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,Adm GPA,4.235
MCKINLEYVILLE HIGH SCHOOL051948,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,App GPA,4.003846154
MCLANE HIGH SCHOOL050977,MCLANE HIGH SCHOOL,Fresno,Fresno,Enrl GPA,4.17
MCLANE HIGH SCHOOL050977,MCLANE HIGH SCHOOL,Fresno,Fresno,Adm GPA,3.774482759
MCLANE HIGH SCHOOL050977,MCLANE HIGH SCHOOL,Fresno,Fresno,App GPA,3.734634146
MENDOCINO HIGH SCHOOL051950,MENDOCINO HIGH SCHOOL,Mendocino,Mendocino,Enrl GPA,
MENDOCINO HIGH SCHOOL051950,MENDOCINO HIGH SCHOOL,Mendocino,Mendocino,Adm GPA,4.105
MENDOCINO HIGH SCHOOL051950,MENDOCINO HIGH SCHOOL,Mendocino,Mendocino,App GPA,3.949285714
MENDOTA HIGH SCHOOL051952,MENDOTA HIGH SCHOOL,Mendota,Fresno,Enrl GPA,4.002307692
MENDOTA HIGH SCHOOL051952,MENDOTA HIGH SCHOOL,Mendota,Fresno,Adm GPA,3.79
MENDOTA HIGH SCHOOL051952,MENDOTA HIGH SCHOOL,Mendota,Fresno,App GPA,3.626285714
MENLO ATHERTON HIGH SCHOOL050170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Enrl GPA,4.082807018
MENLO ATHERTON HIGH SCHOOL050170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Adm GPA,4.018531469
MENLO ATHERTON HIGH SCHOOL050170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,App GPA,3.954468085
MERCED HIGH SCHOOL051963,MERCED HIGH SCHOOL,Merced,Merced,Enrl GPA,3.954857143
MERCED HIGH SCHOOL051963,MERCED HIGH SCHOOL,Merced,Merced,Adm GPA,3.900576923
MERCED HIGH SCHOOL051963,MERCED HIGH SCHOOL,Merced,Merced,App GPA,3.800847458
MERRILL F WEST HIGH SCHOOL053532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,Enrl GPA,3.949615385
MERRILL F WEST HIGH SCHOOL053532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,Adm GPA,3.8575
MERRILL F WEST HIGH SCHOOL053532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,App GPA,3.742469136
MERVYN M DYMALLY HIGH SCHOOL054627,MERVYN M DYMALLY HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,
MERVYN M DYMALLY HIGH SCHOOL054627,MERVYN M DYMALLY HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.917142857
MERVYN M DYMALLY HIGH SCHOOL054627,MERVYN M DYMALLY HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.657692308
MESA VERDE HIGH SCHOOL050587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,Enrl GPA,4.126
MESA VERDE HIGH SCHOOL050587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,Adm GPA,3.859090909
MESA VERDE HIGH SCHOOL050587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,App GPA,3.795333333
METWEST HIGH SCHOOL053009,METWEST HIGH SCHOOL,Oakland,Alameda,Enrl GPA,4.04
METWEST HIGH SCHOOL053009,METWEST HIGH SCHOOL,Oakland,Alameda,Adm GPA,3.93375
METWEST HIGH SCHOOL053009,METWEST HIGH SCHOOL,Oakland,Alameda,App GPA,3.586071429
MIDDLE COLLEGE HIGH SCHOOL051722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.990869565
MIDDLE COLLEGE HIGH SCHOOL051722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.864
MIDDLE COLLEGE HIGH SCHOOL051722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.736481481
MIDDLE COLLEGE HIGH SCHOOL052949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,Enrl GPA,4.133125
MIDDLE COLLEGE HIGH SCHOOL052949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,Adm GPA,4.068214286
MIDDLE COLLEGE HIGH SCHOOL052949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,App GPA,3.830731707
MIDDLE COLLEGE HIGH SCHOOL053204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Enrl GPA,4.332962963
MIDDLE COLLEGE HIGH SCHOOL053204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Adm GPA,4.214634146
MIDDLE COLLEGE HIGH SCHOOL053204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,App GPA,4.103
MIDDLE COLLEGE HIGH SCHOOL053258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,Enrl GPA,3.961875
MIDDLE COLLEGE HIGH SCHOOL053258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,Adm GPA,3.906888889
MIDDLE COLLEGE HIGH SCHOOL053258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,App GPA,3.727857143
MIDDLE COLLEGE HIGH SCHOOL053599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,Enrl GPA,4.206086957
MIDDLE COLLEGE HIGH SCHOOL053599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,Adm GPA,4.097804878
MIDDLE COLLEGE HIGH SCHOOL053599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,App GPA,3.973958333
MIDDLETOWN HIGH SCHOOL051970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,Enrl GPA,
MIDDLETOWN HIGH SCHOOL051970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,Adm GPA,4.192857143
MIDDLETOWN HIGH SCHOOL051970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,App GPA,4.0275
MIGUEL CONTRERAS LRNG COMPLEX054053,MIGUEL CONTRERAS LRNG COMPLEX,Los Angeles,Los Angeles,Enrl GPA,4.045
MIGUEL CONTRERAS LRNG COMPLEX054053,MIGUEL CONTRERAS LRNG COMPLEX,Los Angeles,Los Angeles,Adm GPA,3.933529412
MIGUEL CONTRERAS LRNG COMPLEX054053,MIGUEL CONTRERAS LRNG COMPLEX,Los Angeles,Los Angeles,App GPA,3.732307692
MILLENNIUM HIGH SCHOOL054020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,Enrl GPA,3.746
MILLENNIUM HIGH SCHOOL054020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,Adm GPA,3.843809524
MILLENNIUM HIGH SCHOOL054020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,App GPA,3.744285714
MILLS HIGH SCHOOL051972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Enrl GPA,4.157088608
MILLS HIGH SCHOOL051972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Adm GPA,4.082520325
MILLS HIGH SCHOOL051972,MILLS HIGH SCHOOL,Millbrae,San Mateo,App GPA,3.994096386
MILPITAS HIGH SCHOOL051978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Enrl GPA,4.035901639
MILPITAS HIGH SCHOOL051978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Adm GPA,4.014790698
MILPITAS HIGH SCHOOL051978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,App GPA,3.925268139
MINARETS CHARTER HIGH SCHOOL054625,MINARETS CHARTER HIGH SCHOOL,Oneals,Madera,Enrl GPA,
MINARETS CHARTER HIGH SCHOOL054625,MINARETS CHARTER HIGH SCHOOL,Oneals,Madera,Adm GPA,
MINARETS CHARTER HIGH SCHOOL054625,MINARETS CHARTER HIGH SCHOOL,Oneals,Madera,App GPA,3.99
MIRA COSTA HIGH SCHOOL051895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Enrl GPA,4.196336634
MIRA COSTA HIGH SCHOOL051895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Adm GPA,4.138989899
MIRA COSTA HIGH SCHOOL051895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,App GPA,4.006836158
MIRA LOMA HIGH SCHOOL052723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Enrl GPA,4.158292683
MIRA LOMA HIGH SCHOOL052723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Adm GPA,4.075694444
MIRA LOMA HIGH SCHOOL052723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,App GPA,3.994038462
MIRA MESA HIGH SCHOOL052858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.196
MIRA MESA HIGH SCHOOL052858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,Adm GPA,4.115764706
MIRA MESA HIGH SCHOOL052858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,App GPA,3.987426901
MIRA MONTE HIGH SCHOOL054317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,Enrl GPA,4.072666667
MIRA MONTE HIGH SCHOOL054317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,Adm GPA,3.845833333
MIRA MONTE HIGH SCHOOL054317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,App GPA,3.659684211
MIRAMONTE HIGH SCHOOL052282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Enrl GPA,4.243461538
MIRAMONTE HIGH SCHOOL052282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Adm GPA,4.18384
MIRAMONTE HIGH SCHOOL052282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,App GPA,4.101155779
MIRUS SECONDARY SCHOOL054315,MIRUS SECONDARY SCHOOL,Hesperia,San Bernardino,Enrl GPA,
MIRUS SECONDARY SCHOOL054315,MIRUS SECONDARY SCHOOL,Hesperia,San Bernardino,Adm GPA,
MIRUS SECONDARY SCHOOL054315,MIRUS SECONDARY SCHOOL,Hesperia,San Bernardino,App GPA,3.342
MISSION BAY HIGH052860,MISSION BAY HIGH,San Diego,San Diego,Enrl GPA,4.172894737
MISSION BAY HIGH052860,MISSION BAY HIGH,San Diego,San Diego,Adm GPA,4.106197183
MISSION BAY HIGH052860,MISSION BAY HIGH,San Diego,San Diego,App GPA,4.009898990
MISSION EARLY COLLEGE HIGH SCH050358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,Enrl GPA,3.851666667
MISSION EARLY COLLEGE HIGH SCH050358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,Adm GPA,4.072352941
MISSION EARLY COLLEGE HIGH SCH050358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,App GPA,4.031904762
MISSION HILLS HIGH SCHOOL053868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Enrl GPA,4.124230769
MISSION HILLS HIGH SCHOOL053868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Adm GPA,4.022818182
MISSION HILLS HIGH SCHOOL053868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,App GPA,3.858736842
MISSION OAK HIGH SCHOOL054248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,Enrl GPA,3.974
